,USPS,ST,NAME,ZCTA5,LAT,LON
08118010,Baden-Württemberg,BW,Bönnigheim,74357,49.04084,9.096169
08118015,Baden-Württemberg,BW,Erligheim,74391,49.021504,9.097291
08118040,Baden-Württemberg,BW,Kirchheim am Neckar,74366,49.044258,9.145033
08118063,Baden-Württemberg,BW,Pleidelsheim,74385,48.95908,9.205009
08118078,Baden-Württemberg,BW,Freiberg am Neckar,71691,48.933909,9.195537
08118001,Baden-Württemberg,BW,Affalterbach,71563,48.923115,9.323455
08118006,Baden-Württemberg,BW,Benningen am Neckar,71726,48.947824,9.242498
08118014,Baden-Württemberg,BW,Erdmannhausen,71729,48.941641,9.296924
08118049,Baden-Württemberg,BW,Marbach am Neckar,71672,48.939832,9.259828
08118027,Baden-Württemberg,BW,Hemmingen,71282,48.865398,9.032461
08118067,Baden-Württemberg,BW,Schwieberdingen,71701,48.876494,9.073065
08118054,Baden-Württemberg,BW,Murr,71711,48.962627,9.259995
08118070,Baden-Württemberg,BW,Steinheim an der Murr,71711,48.965777,9.278099
08118012,Baden-Württemberg,BW,Eberdingen,71735,48.880949,8.964232
08118059,Baden-Württemberg,BW,Oberriexingen,71739,48.927122,9.029526
08118068,Baden-Württemberg,BW,Sersheim,74372,48.961021,9.01213
08118073,Baden-Württemberg,BW,Vaihingen an der Enz,71665,48.933224,8.960417
08119001,Baden-Württemberg,BW,Alfdorf,73553,48.843821,9.718908
08119020,Baden-Württemberg,BW,Fellbach,70734,48.80685,9.278375
08119041,Baden-Württemberg,BW,Korb,71404,48.841999,9.361341
08119044,Baden-Württemberg,BW,Murrhardt,71540,48.980867,9.579648
08119061,Baden-Württemberg,BW,Rudersberg,73635,48.883356,9.529647
08119079,Baden-Württemberg,BW,Waiblingen,71332,48.83229,9.315987
08119089,Baden-Württemberg,BW,Berglen,73663,48.861445,9.469424
08119090,Baden-Württemberg,BW,Remshalden,73630,48.810023,9.442436
08119091,Baden-Württemberg,BW,Weinstadt,71384,48.803451,9.385556
08119093,Baden-Württemberg,BW,Kernen im Remstal,71394,48.808537,9.317937
08119003,Baden-Württemberg,BW,Allmersbach im Tal,71573,48.906963,9.467228
08119004,Baden-Württemberg,BW,Althütte,71566,48.913413,9.575989
08119006,Baden-Württemberg,BW,Auenwald,71549,48.937414,9.499196
08119008,Baden-Württemberg,BW,Backnang,71522,48.94691,9.424452
08119018,Baden-Württemberg,BW,Burgstetten,71576,48.928176,9.372776
08119038,Baden-Württemberg,BW,Kirchberg an der Murr,71737,48.943006,9.34086
08119053,Baden-Württemberg,BW,Oppenweiler,71570,48.984096,9.458817
08119083,Baden-Württemberg,BW,Weissach im Tal,71554,48.929826,9.47773
08119087,Baden-Württemberg,BW,Aspach,71546,48.96663,9.397127
08119055,Baden-Württemberg,BW,Plüderhausen,73655,48.795519,9.599182
08119076,Baden-Württemberg,BW,Urbach,73660,48.81022,9.576727
08119067,Baden-Württemberg,BW,Schorndorf,73614,48.80531,9.52512
08119086,Baden-Württemberg,BW,Winterbach,73650,48.799784,9.479554
08119024,Baden-Württemberg,BW,Großerlach,71577,49.053922,9.516108
08119069,Baden-Württemberg,BW,Spiegelberg,71579,49.039689,9.445716
08119075,Baden-Württemberg,BW,Sulzbach an der Murr,71560,49.002908,9.501017
08119037,Baden-Württemberg,BW,Kaisersbach,73667,48.928912,9.639182
08119084,Baden-Württemberg,BW,Welzheim,73642,48.874336,9.63467
08119042,Baden-Württemberg,BW,Leutenbach,71397,48.887529,9.392571
08119068,Baden-Württemberg,BW,Schwaikheim,71409,48.877358,9.34922
08119085,Baden-Württemberg,BW,Winnenden,71364,48.877185,9.396202
08121000,Baden-Württemberg,BW,Heilbronn,74072,49.140428,9.217953
08125007,Baden-Württemberg,BW,Bad Wimpfen,74206,49.228198,9.163305
08125039,Baden-Württemberg,BW,Gundelsheim,74831,49.284163,9.160815
08125058,Baden-Württemberg,BW,Leingarten,74211,49.143857,9.127562
08125068,Baden-Württemberg,BW,Neudenau,74861,49.292642,9.270659
08125107,Baden-Württemberg,BW,Wüstenrot,71543,49.080263,9.460742
08125005,Baden-Württemberg,BW,Bad Friedrichshall,74177,49.22469,9.218098
08125078,Baden-Württemberg,BW,Oedheim,74229,49.239986,9.257536
08125079,Baden-Württemberg,BW,Offenau,74254,49.243887,9.163268
08125006,Baden-Württemberg,BW,Bad Rappenau,74906,49.240303,9.103117
08125049,Baden-Württemberg,BW,Kirchardt,74912,49.205097,8.990394
08125087,Baden-Württemberg,BW,Siegelsbach,74936,49.271185,9.089791
08125013,Baden-Württemberg,BW,Brackenheim,74336,49.078435,9.06714
08125017,Baden-Württemberg,BW,Cleebronn,74389,49.044478,9.036794
08125026,Baden-Württemberg,BW,Eppingen,75031,49.137701,8.909012
08125034,Baden-Württemberg,BW,Gemmingen,75050,49.156795,8.982537
08125047,Baden-Württemberg,BW,Ittlingen,74930,49.192169,8.933835
08125030,Baden-Württemberg,BW,Flein,74223,49.100989,9.213902
08125094,Baden-Württemberg,BW,Talheim,74388,49.083283,9.193502
08125056,Baden-Württemberg,BW,Lauffen am Neckar,74348,49.076213,9.150312
08125066,Baden-Württemberg,BW,Neckarwestheim,74382,49.047055,9.193304
08125074,Baden-Württemberg,BW,Nordheim,74226,49.109167,9.126068
08125048,Baden-Württemberg,BW,Jagsthausen,74249,49.309857,9.469854
08125063,Baden-Württemberg,BW,Möckmühl,74219,49.323117,9.359823
08125084,Baden-Württemberg,BW,Roigheim,74255,49.363701,9.340511
08125103,Baden-Württemberg,BW,Widdern,74259,49.318041,9.421596
08125027,Baden-Württemberg,BW,Erlenbach,74235,49.170228,9.268814
08125065,Baden-Württemberg,BW,Neckarsulm,74172,49.190147,9.223944
08125096,Baden-Württemberg,BW,Untereisesheim,74257,49.210623,9.202008
08125069,Baden-Württemberg,BW,Neuenstadt am Kocher,74196,49.237185,9.330987
08125111,Baden-Württemberg,BW,Hardthausen am Kocher,74239,49.241418,9.40273
08125113,Baden-Württemberg,BW,Langenbrettach,74243,49.224779,9.381284
08125038,Baden-Württemberg,BW,Güglingen,74363,49.066703,8.99847
08125081,Baden-Württemberg,BW,Pfaffenhofen,74397,49.063969,8.975253
08125108,Baden-Württemberg,BW,Zaberfeld,74374,49.055967,8.928773
08125059,Baden-Württemberg,BW,Löwenstein,74245,49.095993,9.380173
08125110,Baden-Württemberg,BW,Obersulm,74182,49.135333,9.384003
08125001,Baden-Württemberg,BW,Abstatt,74232,49.068456,9.290986
08125008,Baden-Württemberg,BW,Beilstein,71717,49.040994,9.313798
08125046,Baden-Württemberg,BW,Ilsfeld,74360,49.05512,9.24477
08125098,Baden-Württemberg,BW,Untergruppenbach,74199,49.091469,9.276206
08125061,Baden-Württemberg,BW,Massenbachhausen,74252,49.177809,9.043423
08125086,Baden-Württemberg,BW,Schwaigern,74193,49.141683,9.056965
08125021,Baden-Württemberg,BW,Eberstadt,74246,49.180243,9.320938
08125024,Baden-Württemberg,BW,Ellhofen,74248,49.146658,9.321498
08125057,Baden-Württemberg,BW,Lehrensteinsfeld,74251,49.130481,9.32639
08125102,Baden-Württemberg,BW,Weinsberg,74189,49.150258,9.285758
08126011,Baden-Württemberg,BW,Bretzfeld,74626,49.177232,9.440237
08126072,Baden-Württemberg,BW,Schöntal,74214,49.344441,9.52668
08126047,Baden-Württemberg,BW,Kupferzell,74635,49.227563,9.68958
08126058,Baden-Württemberg,BW,Neuenstein,74632,49.205319,9.582072
08126085,Baden-Württemberg,BW,Waldenburg,74638,49.18656,9.642224
08126020,Baden-Württemberg,BW,Dörzbach,74677,49.383492,9.706625
08126045,Baden-Württemberg,BW,Krautheim,74238,49.384904,9.634435
08126056,Baden-Württemberg,BW,Mulfingen,74673,49.340479,9.801118
08126039,Baden-Württemberg,BW,Ingelfingen,74653,49.299402,9.654049
08126046,Baden-Württemberg,BW,Künzelsau,74653,49.277894,9.687069
08126028,Baden-Württemberg,BW,Forchtenberg,74670,49.287249,9.562246
08126060,Baden-Württemberg,BW,Niedernhall,74676,49.295659,9.614213
08126086,Baden-Württemberg,BW,Weißbach,74679,49.299966,9.595907
08126066,Baden-Württemberg,BW,Öhringen,74613,49.200104,9.501119
08126069,Baden-Württemberg,BW,Pfedelbach,74629,49.17696,9.503745
08126094,Baden-Württemberg,BW,Zweiflingen,74639,49.25588,9.518026
08127008,Baden-Württemberg,BW,Blaufelden,74572,49.297785,9.974402
08127052,Baden-Württemberg,BW,Mainhardt,74535,49.075798,9.55678
08127075,Baden-Württemberg,BW,Schrozberg,74575,49.344875,9.979876
08127009,Baden-Württemberg,BW,Braunsbach,74542,49.198935,9.791297
08127086,Baden-Württemberg,BW,Untermünkheim,74547,49.152884,9.733211
08127014,Baden-Württemberg,BW,Crailsheim,74564,49.135752,10.071139
08127073,Baden-Württemberg,BW,Satteldorf,74589,49.170293,10.081515
08127103,Baden-Württemberg,BW,Frankenhardt,74586,49.081875,9.980093
08127104,Baden-Württemberg,BW,Stimpfach,74597,49.062419,10.090569
08127101,Baden-Württemberg,BW,Kreßberg,74594,49.130659,10.184266
08127102,Baden-Württemberg,BW,Fichtenau,74579,49.070628,10.207151
08127032,Baden-Württemberg,BW,Gerabronn,74582,49.251834,9.922672
08127047,Baden-Württemberg,BW,Langenburg,74595,49.253622,9.849831
08127043,Baden-Württemberg,BW,Ilshofen,74532,49.169825,9.921075
08127089,Baden-Württemberg,BW,Vellberg,74541,49.086487,9.880771
08127099,Baden-Württemberg,BW,Wolpertshausen,74549,49.167105,9.845223
08127023,Baden-Württemberg,BW,Fichtenberg,74427,48.986058,9.712826
08127025,Baden-Württemberg,BW,Gaildorf,74405,49.00045,9.76983
08127062,Baden-Württemberg,BW,Oberrot,74420,49.013928,9.66391
08127079,Baden-Württemberg,BW,Sulzbach-Laufen,74429,48.965928,9.845198
08127012,Baden-Württemberg,BW,Bühlertann,74424,49.041125,9.908566
08127013,Baden-Württemberg,BW,Bühlerzell,74426,49.003231,9.918872
08127063,Baden-Württemberg,BW,Obersontheim,74423,49.057122,9.89935
08127046,Baden-Württemberg,BW,Kirchberg an der Jagst,74592,49.20226,9.981388
08127071,Baden-Württemberg,BW,Rot am See,74585,49.248906,10.02557
08127091,Baden-Württemberg,BW,Wallhausen,74599,49.211863,10.063061
08127056,Baden-Württemberg,BW,Michelbach an der Bilz,74544,49.069624,9.762378
08127059,Baden-Württemberg,BW,Michelfeld,74545,49.097131,9.679757
08127076,Baden-Württemberg,BW,Schwäbisch Hall,74523,49.111579,9.739951
08127100,Baden-Württemberg,BW,Rosengarten,74538,49.066934,9.726334
08128020,Baden-Württemberg,BW,Creglingen,97993,49.470427,10.032709
08128039,Baden-Württemberg,BW,Freudenberg,97896,49.742099,9.324222
08128064,Baden-Württemberg,BW,Külsheim,97900,49.670835,9.517596
08128082,Baden-Württemberg,BW,Niederstetten,97996,49.401781,9.917243
08128126,Baden-Württemberg,BW,Weikersheim,97990,49.482875,9.902462
08128131,Baden-Württemberg,BW,Wertheim,97877,49.759581,9.516823
08128139,Baden-Württemberg,BW,Lauda-Königshofen,97922,49.57011,9.70108
08128006,Baden-Württemberg,BW,Assamstadt,97959,49.427324,9.686743
08128007,Baden-Württemberg,BW,Bad Mergentheim,97980,49.490973,9.773085
08128058,Baden-Württemberg,BW,Igersheim,97999,49.496624,9.815731
08128014,Baden-Württemberg,BW,Boxberg,97944,49.484971,9.642832
08128138,Baden-Württemberg,BW,Ahorn,74744,49.501528,9.540368
08128047,Baden-Württemberg,BW,Grünsfeld,97947,49.607521,9.744701
08128137,Baden-Württemberg,BW,Wittighausen,97957,49.612832,9.838518
08128045,Baden-Württemberg,BW,Großrinderfeld,97950,49.665421,9.733541
08128061,Baden-Württemberg,BW,Königheim,97953,49.618084,9.592932
08128115,Baden-Württemberg,BW,Tauberbischofsheim,97941,49.622047,9.662778
08128128,Baden-Württemberg,BW,Werbach,97956,49.670749,9.638538
08135010,Baden-Württemberg,BW,Dischingen,89561,48.696067,10.364184
08135015,Baden-Württemberg,BW,Gerstetten,89547,48.622994,10.018422
08135020,Baden-Württemberg,BW,Herbrechtingen,89542,48.621668,10.175775
08135025,Baden-Württemberg,BW,Königsbronn,89551,48.743064,10.11239
08135032,Baden-Württemberg,BW,Steinheim am Albuch,89555,48.692172,10.063541
08135016,Baden-Württemberg,BW,Giengen an der Brenz,89537,48.623783,10.24167
08135021,Baden-Württemberg,BW,Hermaringen,89568,48.596078,10.261636
08135019,Baden-Württemberg,BW,Heidenheim an der Brenz,89522,48.677736,10.154639
08135026,Baden-Württemberg,BW,Nattheim,89564,48.699582,10.241784
08135027,Baden-Württemberg,BW,Niederstotzingen,89168,48.536593,10.236742
08135031,Baden-Württemberg,BW,Sontheim an der Brenz,89567,48.556231,10.2867
08136002,Baden-Württemberg,BW,Abtsgmünd,73453,48.894913,10.002231
08136027,Baden-Württemberg,BW,Gschwend,74417,48.93413,9.74354
08136042,Baden-Württemberg,BW,Lorch,73547,48.797029,9.689403
08136045,Baden-Württemberg,BW,Neresheim,73450,48.752577,10.336826
08136050,Baden-Württemberg,BW,Oberkochen,73447,48.784042,10.105585
08136021,Baden-Württemberg,BW,Essingen,73457,48.808719,10.027392
08136033,Baden-Württemberg,BW,Hüttlingen,73460,48.892987,10.097961
08136088,Baden-Württemberg,BW,Aalen,73430,48.835057,10.092337
08136010,Baden-Württemberg,BW,Bopfingen,73441,48.857911,10.351593
08136037,Baden-Württemberg,BW,Kirchheim am Ries,73467,48.877758,10.400463
08136087,Baden-Württemberg,BW,Riesbürg,73469,48.850164,10.434643
08136003,Baden-Württemberg,BW,Adelmannsfelden,73486,48.954324,10.003628
08136018,Baden-Württemberg,BW,Ellenberg,73488,49.01335,10.216727
08136019,Baden-Württemberg,BW,Ellwangen (Jagst),73479,48.962988,10.131979
08136035,Baden-Württemberg,BW,Jagstzell,73489,49.030935,10.094439
08136046,Baden-Württemberg,BW,Neuler,73491,48.928632,10.069574
08136060,Baden-Württemberg,BW,Rosenberg,73494,49.01992,10.033041
08136084,Baden-Württemberg,BW,Wört,73499,49.030785,10.273842
08136089,Baden-Württemberg,BW,Rainau,73492,48.928166,10.138467
08136038,Baden-Württemberg,BW,Lauchheim,73466,48.871764,10.245244
08136082,Baden-Württemberg,BW,Westhausen,73463,48.884017,10.186554
08136020,Baden-Württemberg,BW,Eschach,73569,48.887766,9.869562
08136024,Baden-Württemberg,BW,Göggingen,73571,48.8635,9.887271
08136034,Baden-Württemberg,BW,Iggingen,73574,48.831329,9.879122
08136040,Baden-Württemberg,BW,Leinzell,73575,48.849263,9.877571
08136049,Baden-Württemberg,BW,Obergröningen,73569,48.893895,9.909802
08136062,Baden-Württemberg,BW,Schechingen,73579,48.87361,9.917603
08136007,Baden-Württemberg,BW,Bartholomä,73566,48.752118,9.987345
08136009,Baden-Württemberg,BW,Böbingen an der Rems,73560,48.82016,9.920981
08136028,Baden-Württemberg,BW,Heubach,73540,48.78878,9.934626
08136029,Baden-Württemberg,BW,Heuchlingen,73572,48.853843,9.942563
08136043,Baden-Württemberg,BW,Mögglingen,73563,48.82339,9.962526
08136065,Baden-Württemberg,BW,Schwäbisch Gmünd,73525,48.802384,9.796508
08136079,Baden-Württemberg,BW,Waldstetten,73550,48.766084,9.819633
08136015,Baden-Württemberg,BW,Durlangen,73568,48.855882,9.793078
08136044,Baden-Württemberg,BW,Mutlangen,73557,48.823598,9.797933
08136061,Baden-Württemberg,BW,Ruppertshofen,73577,48.884049,9.814323
08136066,Baden-Württemberg,BW,Spraitbach,73565,48.880569,9.762281
08136070,Baden-Württemberg,BW,Täferrot,73527,48.849433,9.83689
08136068,Baden-Württemberg,BW,Stödtlen,73495,49.000185,10.301188
08136071,Baden-Württemberg,BW,Tannhausen,73497,48.978945,10.357201
08136075,Baden-Württemberg,BW,Unterschneidheim,73485,48.942,10.365761
08211000,Baden-Württemberg,BW,Baden-Baden,76530,48.761794,8.239951
08212000,Baden-Württemberg,BW,Karlsruhe,76124,49.009626,8.405282
08215017,Baden-Württemberg,BW,Ettlingen,76275,48.942,8.405904
08215046,Baden-Württemberg,BW,Malsch,76316,48.879543,8.334952
08215047,Baden-Württemberg,BW,Marxzell,76359,48.863172,8.448322
08215064,Baden-Württemberg,BW,Östringen,76684,49.218783,8.712417
08215084,Baden-Württemberg,BW,Ubstadt-Weiher,76698,49.160402,8.631072
08215089,Baden-Württemberg,BW,Walzbachtal,75045,49.010197,8.611602
08215090,Baden-Württemberg,BW,Weingarten (Baden),76356,49.050225,8.531712
08215096,Baden-Württemberg,BW,Karlsbad,76307,48.916735,8.50601
08215097,Baden-Württemberg,BW,Kraichtal,76703,49.122597,8.714528
08215101,Baden-Württemberg,BW,Pfinztal,76327,48.986457,8.541756
08215102,Baden-Württemberg,BW,Eggenstein-Leopoldshafen,76344,49.08108,8.392996
08215105,Baden-Württemberg,BW,Linkenheim-Hochstetten,76351,49.124733,8.408502
08215106,Baden-Württemberg,BW,Waghäusel,68753,49.250734,8.514287
08215108,Baden-Württemberg,BW,Rheinstetten,76287,48.959096,8.292901
08215109,Baden-Württemberg,BW,Stutensee,76297,49.063748,8.470789
08215110,Baden-Württemberg,BW,Waldbronn,76337,48.931426,8.461134
08215039,Baden-Württemberg,BW,Kronau,76709,49.219296,8.634487
08215100,Baden-Württemberg,BW,Bad Schönborn,76669,49.219375,8.652877
08215007,Baden-Württemberg,BW,Bretten,75015,49.036665,8.707641
08215025,Baden-Württemberg,BW,Gondelsheim,75053,49.05879,8.657949
08215009,Baden-Württemberg,BW,Bruchsal,76646,49.125785,8.5977
08215021,Baden-Württemberg,BW,Forst,76694,49.152909,8.586918
08215029,Baden-Württemberg,BW,Hambrücken,76707,49.186033,8.544792
08215103,Baden-Württemberg,BW,Karlsdorf-Neuthard,76689,49.136151,8.545484
08215099,Baden-Württemberg,BW,Graben-Neudorf,76676,49.172696,8.496271
08215111,Baden-Württemberg,BW,Dettenheim,76706,49.160199,8.416403
08215040,Baden-Württemberg,BW,Kürnbach,75057,49.076664,8.844275
08215059,Baden-Württemberg,BW,Oberderdingen,75038,49.062716,8.80201
08215066,Baden-Württemberg,BW,Philippsburg,76661,49.236173,8.453544
08215107,Baden-Württemberg,BW,Oberhausen-Rheinhausen,68794,49.260511,8.482728
08215082,Baden-Württemberg,BW,Sulzfeld,75056,49.103766,8.856733
08215094,Baden-Württemberg,BW,Zaisenhausen,75059,49.105526,8.812919
08216008,Baden-Württemberg,BW,Bühlertal,77830,48.683772,8.190926
08216013,Baden-Württemberg,BW,Forbach,76596,48.680136,8.358737
08216015,Baden-Württemberg,BW,Gaggenau,76571,48.807364,8.317525
08216006,Baden-Württemberg,BW,Bischweier,76476,48.838747,8.28315
08216024,Baden-Württemberg,BW,Kuppenheim,76456,48.827747,8.254177
08216007,Baden-Württemberg,BW,Bühl,77815,48.696265,8.136444
08216041,Baden-Württemberg,BW,Ottersweier,77833,48.669485,8.11188
08216002,Baden-Württemberg,BW,Au am Rhein,76474,48.951487,8.236454
08216005,Baden-Württemberg,BW,Bietigheim,76467,48.91379,8.246052
08216009,Baden-Württemberg,BW,Durmersheim,76448,48.931418,8.268461
08216012,Baden-Württemberg,BW,Elchesheim-Illingen,76477,48.933733,8.208194
08216017,Baden-Württemberg,BW,Gernsbach,76593,48.763758,8.337715
08216029,Baden-Württemberg,BW,Loffenau,76597,48.773965,8.387066
08216059,Baden-Württemberg,BW,Weisenbach,76599,48.728726,8.354952
08216023,Baden-Württemberg,BW,Iffezheim,76473,48.822716,8.140588
08216033,Baden-Württemberg,BW,Muggensturm,76461,48.869678,8.276717
08216039,Baden-Württemberg,BW,Ötigheim,76470,48.892769,8.230292
08216043,Baden-Württemberg,BW,Rastatt,76437,48.857703,8.202529
08216052,Baden-Württemberg,BW,Steinmauern,76479,48.900452,8.198767
08216028,Baden-Württemberg,BW,Lichtenau,77839,48.730149,8.008333
08216063,Baden-Württemberg,BW,Rheinmünster,77836,48.746539,8.046134
08216022,Baden-Württemberg,BW,Hügelsheim,76549,48.797453,8.111634
08216049,Baden-Württemberg,BW,Sinzheim,76547,48.760234,8.163518
08221000,Baden-Württemberg,BW,Heidelberg,69117,49.408826,8.702067
08222000,Baden-Württemberg,BW,Mannheim,68159,49.48778,8.466275
08225014,Baden-Württemberg,BW,Buchen (Odenwald),74722,49.521795,9.323179
08225060,Baden-Württemberg,BW,Mudau,69427,49.534259,9.202685
08225032,Baden-Württemberg,BW,Hardheim,74736,49.608193,9.474484
08225039,Baden-Württemberg,BW,Höpfingen,74746,49.601552,9.428764
08225109,Baden-Württemberg,BW,Walldürn,74731,49.582516,9.368531
08225033,Baden-Württemberg,BW,Haßmersheim,74855,49.301027,9.14612
08225042,Baden-Württemberg,BW,Hüffenhardt,74928,49.291052,9.082798
08225002,Baden-Württemberg,BW,Aglasterhausen,74858,49.35493,8.989348
08225068,Baden-Württemberg,BW,Neunkirchen,74867,49.387558,9.009215
08225116,Baden-Württemberg,BW,Schwarzach,74869,49.373813,8.983173
08225024,Baden-Württemberg,BW,Fahrenbach,74864,49.430872,9.149875
08225052,Baden-Württemberg,BW,Limbach,74838,49.461025,9.211652
08225058,Baden-Württemberg,BW,Mosbach,74821,49.352037,9.146596
08225067,Baden-Württemberg,BW,Neckarzimmern,74865,49.318459,9.133187
08225074,Baden-Württemberg,BW,Obrigheim,74847,49.353176,9.089945
08225117,Baden-Württemberg,BW,Elztal,74834,49.384876,9.191576
08225010,Baden-Württemberg,BW,Binau,74862,49.365419,9.057115
08225064,Baden-Württemberg,BW,Neckargerach,69437,49.400962,9.070811
08225113,Baden-Württemberg,BW,Zwingenberg,69439,49.412627,9.047849
08225118,Baden-Württemberg,BW,Waldbrunn,69429,49.463217,9.076699
08225075,Baden-Württemberg,BW,Osterburken,74706,49.428346,9.426233
08225082,Baden-Württemberg,BW,Rosenberg,74749,49.456285,9.474974
08225114,Baden-Württemberg,BW,Ravenstein,74747,49.401829,9.508202
08225009,Baden-Württemberg,BW,Billigheim,74842,49.347877,9.254676
08225115,Baden-Württemberg,BW,Schefflenz,74850,49.401352,9.279178
08225001,Baden-Württemberg,BW,Adelsheim,74740,49.401957,9.391601
08225091,Baden-Württemberg,BW,Seckach,74743,49.442654,9.335898
08226009,Baden-Württemberg,BW,Brühl,68782,49.395199,8.534338
08226012,Baden-Württemberg,BW,Dossenheim,69221,49.451501,8.677836
08226018,Baden-Württemberg,BW,Eppelheim,69214,49.401236,8.631011
08226028,Baden-Württemberg,BW,Heddesheim,68542,49.504679,8.603136
08226036,Baden-Württemberg,BW,Ilvesheim,68549,49.472324,8.567892
08226037,Baden-Württemberg,BW,Ketsch,68775,49.366957,8.526937
08226038,Baden-Württemberg,BW,Ladenburg,68526,49.471947,8.610298
08226041,Baden-Württemberg,BW,Leimen,69181,49.349054,8.688782
08226060,Baden-Württemberg,BW,Nußloch,69226,49.322794,8.69587
08226062,Baden-Württemberg,BW,Oftersheim,68723,49.368098,8.585149
08226063,Baden-Württemberg,BW,Plankstadt,68723,49.392183,8.593962
08226076,Baden-Württemberg,BW,Sandhausen,69207,49.342601,8.658493
08226082,Baden-Württemberg,BW,Schriesheim,69198,49.47608,8.664038
08226084,Baden-Württemberg,BW,Schwetzingen,68723,49.384642,8.574386
08226095,Baden-Württemberg,BW,Walldorf,69190,49.303151,8.642764
08226096,Baden-Württemberg,BW,Weinheim,69469,49.550558,8.670732
08226103,Baden-Württemberg,BW,St. Leon-Rot,68789,49.267197,8.599891
08226105,Baden-Württemberg,BW,Edingen-Neckarhausen,68535,49.448784,8.611007
08226107,Baden-Württemberg,BW,Hirschberg an der Bergstraße,69493,49.49855,8.656323
08226013,Baden-Württemberg,BW,Eberbach,69412,49.461538,8.989557
08226081,Baden-Württemberg,BW,Schönbrunn,69436,49.410744,8.92908
08226020,Baden-Württemberg,BW,Eschelbronn,74927,49.320344,8.867647
08226048,Baden-Württemberg,BW,Mauer,69256,49.339474,8.799677
08226049,Baden-Württemberg,BW,Meckesheim,74909,49.32267,8.81789
08226086,Baden-Württemberg,BW,Spechbach,74937,49.346244,8.884229
08226104,Baden-Württemberg,BW,Lobbach,74931,49.376151,8.888514
08226031,Baden-Württemberg,BW,Hemsbach,69502,49.592797,8.656453
08226040,Baden-Württemberg,BW,Laudenbach,69514,49.611097,8.6545
08226003,Baden-Württemberg,BW,Altlußheim,68804,49.301347,8.498339
08226032,Baden-Württemberg,BW,Hockenheim,68766,49.318938,8.547437
08226059,Baden-Württemberg,BW,Neulußheim,68809,49.293561,8.522135
08226068,Baden-Württemberg,BW,Reilingen,68799,49.29268,8.566677
08226006,Baden-Württemberg,BW,Bammental,69245,49.357303,8.77808
08226022,Baden-Württemberg,BW,Gaiberg,69251,49.366268,8.750258
08226056,Baden-Württemberg,BW,Neckargemünd,69151,49.394478,8.7973
08226097,Baden-Württemberg,BW,Wiesenbach,69257,49.361319,8.803146
08226046,Baden-Württemberg,BW,Malsch,69254,49.245462,8.684476
08226054,Baden-Württemberg,BW,Mühlhausen,69242,49.248138,8.726913
08226065,Baden-Württemberg,BW,Rauenberg,69231,49.266186,8.70473
08226027,Baden-Württemberg,BW,Heddesbach,69434,49.480066,8.827181
08226029,Baden-Württemberg,BW,Heiligkreuzsteinach,69253,49.485877,8.797006
08226080,Baden-Württemberg,BW,Schönau,69250,49.435936,8.808894
08226099,Baden-Württemberg,BW,Wilhelmsfeld,69259,49.470322,8.753624
08226085,Baden-Württemberg,BW,Sinsheim,74889,49.252996,8.878701
08226101,Baden-Württemberg,BW,Zuzenhausen,74939,49.295599,8.824093
08226102,Baden-Württemberg,BW,Angelbachtal,74918,49.233855,8.773413
08226017,Baden-Württemberg,BW,Epfenbach,74925,49.336931,8.910056
08226055,Baden-Württemberg,BW,Neckarbischofsheim,74924,49.294478,8.960914
08226058,Baden-Württemberg,BW,Neidenstein,74933,49.316469,8.884019
08226066,Baden-Württemberg,BW,Reichartshausen,74934,49.355552,8.94521
08226091,Baden-Württemberg,BW,Waibstadt,74915,49.299852,8.920252
08226106,Baden-Württemberg,BW,Helmstadt-Bargen,74921,49.326395,8.975061
08226010,Baden-Württemberg,BW,Dielheim,69234,49.282607,8.734802
08226098,Baden-Württemberg,BW,Wiesloch,69168,49.293493,8.701276
08231000,Baden-Württemberg,BW,Pforzheim,75175,48.891285,8.699166
08235065,Baden-Württemberg,BW,Schömberg,75328,48.78717,8.645825
08235080,Baden-Württemberg,BW,Wildberg,72218,48.625146,8.746753
08235006,Baden-Württemberg,BW,Altensteig,72213,48.584389,8.601974
08235022,Baden-Württemberg,BW,Egenhausen,72227,48.564672,8.618855
08235066,Baden-Württemberg,BW,Simmersfeld,72226,48.625744,8.511334
08235007,Baden-Württemberg,BW,Althengstett,75382,48.723525,8.795915
08235029,Baden-Württemberg,BW,Gechingen,75391,48.695245,8.829001
08235057,Baden-Württemberg,BW,Ostelsheim,75395,48.727607,8.851153
08235067,Baden-Württemberg,BW,Simmozheim,75397,48.752475,8.812573
08235018,Baden-Württemberg,BW,Dobel,75335,48.79707,8.493574
08235033,Baden-Württemberg,BW,Bad Herrenalb,76332,48.797568,8.438156
08235008,Baden-Württemberg,BW,Bad Liebenzell,75378,48.771372,8.73361
08235073,Baden-Württemberg,BW,Unterreichenbach,75399,48.825928,8.708148
08235047,Baden-Württemberg,BW,Neubulach,75387,48.661372,8.692017
08235050,Baden-Württemberg,BW,Neuweiler,75389,48.657642,8.596988
08235084,Baden-Württemberg,BW,Bad Teinach-Zavelstein,75385,48.688772,8.688173
08235055,Baden-Württemberg,BW,Oberreichenbach,75394,48.734376,8.661125
08235085,Baden-Württemberg,BW,Calw,75365,48.713372,8.741194
08235020,Baden-Württemberg,BW,Ebhausen,72224,48.583976,8.679186
